0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.61	1774.19	6399.58	35.59
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.59	1759.53	6312.29	35.70
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.55	1744.87	6191.47	35.80
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.52	1735.09	6105.90	35.91
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.52	1735.09	6105.90	36.02
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.54	1739.98	6157.12	36.12
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.56	1749.76	6225.91	36.23
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	1754.64	6260.46	36.34
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.54	1744.87	6174.41	36.45
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.51	1725.32	6054.63	36.55
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.48	1715.54	5970.02	36.65
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	1710.66	5936.29	36.76
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.48	1715.54	5970.02	36.86
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.51	1725.32	6054.63	36.97
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.52	1730.21	6088.70	37.07
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.52	1730.21	6088.70	37.17
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1720.43	6003.85	37.28
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	1700.88	5885.74	37.38
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1695.99	5835.67	37.48
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1695.99	5835.67	37.57
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	1705.77	5919.33	37.67
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.48	1715.54	5970.02	37.78
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1720.43	6003.85	37.88
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.50	1720.43	6020.66	38.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1715.54	5986.79	38.12
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1715.54	5986.79	38.24
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.55	1710.66	6070.07	39.52
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.56	1735.09	6173.74	39.56
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.53	1725.32	6088.36	39.66
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.50	1715.54	6003.56	39.76
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1715.54	5986.79	39.87
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.51	1720.43	6037.48	39.97
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.53	1735.09	6122.86	40.08
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.54	1739.98	6157.12	40.19
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.53	1735.09	6122.86	40.28
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.50	1725.32	6037.77	40.38
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	1705.77	5902.66	40.48
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	1695.99	5852.25	40.59
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	1700.88	5869.12	40.69
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	1705.77	5919.33	40.79
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1715.54	5986.79	40.89
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1715.54	5986.79	41.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	1705.77	5919.33	41.10
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1695.99	5835.67	41.20
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1681.33	5735.91	41.29
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1681.33	5735.91	41.39
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43	1691.10	5802.32	41.49
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	1700.88	5869.12	41.60
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	1705.77	5919.33	41.70
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	1700.88	5885.74	41.80
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43	1691.10	5802.32	41.90
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1676.44	5702.85	42.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.39	1671.55	5669.89	42.09
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1671.55	5686.23	42.19
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1676.44	5719.24	42.29
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1681.33	5752.35	42.40
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43	1686.22	5785.55	42.51
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43	1686.22	5785.55	42.62
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.56	1710.66	6086.79	43.91
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.54	1720.43	6087.93	43.94
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.54	1730.21	6122.52	44.04
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.51	1720.43	6037.48	44.15
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.48	1705.77	5936.00	44.25
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	1695.99	5852.25	44.36
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	1695.99	5852.25	44.46
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.48	1705.77	5936.00	44.56
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1715.54	5986.79	44.66
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.50	1720.43	6020.66	44.77
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.48	1710.66	5953.01	44.87
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	1700.88	5869.12	44.96
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1681.33	5752.35	45.07
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1681.33	5735.91	45.16
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1686.22	5769.07	45.26
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	1695.99	5852.25	45.37
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	1705.77	5902.66	45.47
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	1700.88	5885.74	45.57
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43	1691.10	5802.32	45.67
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1676.44	5702.85	45.76
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.38	1666.67	5637.02	45.86
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.39	1671.55	5669.89	45.96
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1681.33	5735.91	46.06
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1686.22	5802.04	46.16
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1691.10	5818.85	46.26
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1686.22	5769.07	46.36
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.39	1671.55	5669.89	46.46
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1661.78	5604.24	46.56
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.36	1656.89	5571.56	46.66
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1656.89	5587.76	46.76
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1656.89	5587.76	46.87
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1656.89	5587.76	46.98
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	1710.66	6103.51	48.27
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.48	1695.99	5901.99	48.30
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.51	1710.66	6003.18	48.41
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.52	1720.43	6054.30	48.50
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.50	1720.43	6020.66	48.61
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	1705.77	5919.33	48.71
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1695.99	5835.67	48.81
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43	1686.22	5785.55	48.91
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1691.10	5818.85	49.01
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	1700.88	5885.74	49.11
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	1705.77	5919.33	49.22
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	1710.66	5936.29	49.32
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	1695.99	5852.25	49.42
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1681.33	5735.91	49.51
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.39	1671.55	5669.89	49.62
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.39	1671.55	5669.89	49.71
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1676.44	5719.24	49.81
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43	1686.22	5785.55	49.91
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1695.99	5835.67	50.01
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43	1686.22	5785.55	50.12
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1676.44	5702.85	50.21
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1661.78	5604.24	50.31
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.36	1656.89	5571.56	50.40
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.38	1661.78	5620.48	50.50
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1671.55	5686.23	50.60
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1681.33	5752.35	50.70
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1681.33	5752.35	50.80
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1671.55	5686.23	50.90
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.38	1666.67	5637.02	51.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1656.89	5587.76	51.11
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1656.89	5587.76	51.21
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1656.89	5587.76	51.33
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.52	1691.10	5951.10	52.59
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1676.44	5768.40	52.62
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	1691.10	5851.92	52.72
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	1695.99	5885.41	52.83
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1710.66	5969.73	52.93
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1715.54	5986.79	53.03
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.48	1705.77	5936.00	53.13
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1695.99	5835.67	53.23
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1681.33	5735.91	53.33
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1676.44	5719.24	53.43
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1681.33	5752.35	53.53
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1695.99	5835.67	53.63
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	1700.88	5885.74	53.73
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1695.99	5835.67	53.83
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1681.33	5752.35	53.92
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.39	1671.55	5669.89	54.03
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1661.78	5604.24	54.12
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.38	1661.78	5620.48	54.22
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1676.44	5719.24	54.32
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1686.22	5769.07	54.42
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43	1686.22	5785.55	54.52
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1676.44	5719.24	54.62
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.38	1666.67	5637.02	54.72
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.36	1652.00	5555.13	54.81
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.35	1652.00	5538.98	54.90
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1656.89	5587.76	55.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1671.55	5686.23	55.10
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1676.44	5719.24	55.20
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1676.44	5719.24	55.31
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1676.44	5702.85	55.41
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1671.55	5686.23	55.52
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1671.55	5686.23	55.63
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	1671.55	5800.60	56.86
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	1691.10	5868.45	56.89
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	1686.22	5818.52	57.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43	1681.33	5768.78	57.09
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1686.22	5802.04	57.20
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	1700.88	5885.74	57.30
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.48	1710.66	5953.01	57.40
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.48	1705.77	5936.00	57.50
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	1695.99	5852.25	57.60
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1686.22	5769.07	57.70
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.39	1671.55	5669.89	57.80
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1671.55	5686.23	57.90
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1681.33	5735.91	58.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43	1686.22	5785.55	58.10
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1691.10	5818.85	58.20
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1686.22	5769.07	58.30
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1671.55	5686.23	58.39
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1661.78	5604.24	58.49
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.36	1656.89	5571.56	58.58
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.38	1661.78	5620.48	58.68
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1671.55	5686.23	58.78
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1681.33	5752.35	58.88
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.42	1681.33	5752.35	58.98
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.39	1671.55	5669.89	59.08
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.36	1656.89	5571.56	59.18
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.34	1647.12	5506.49	59.27
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.35	1652.00	5538.98	59.36
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	1656.89	5587.76	59.47
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.39	1666.67	5653.31	59.56
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1666.67	5669.60	59.68
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1671.55	5686.23	59.78
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	1671.55	5686.23	59.90
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1676.44	5850.34	61.14
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.50	1700.88	5952.25	61.17
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.49	1700.88	5935.62	61.27
